rotation_id,document_id,page_id,dataset,dataset_component,document_type,project_split,true_angle,true_zone,raw_cluster_id,predicted_zone,correct,nearest_distance,second_nearest_distance,confidence,centroid_distances,feature_configuration_hash,preprocessing_hash,model_version,image_path
rotation_1a27cc2dd1a29806,funsd_doc_aa874d13053e2c,funsd_page_13b61a6e94de12,funsd,dataset,form,train,30.0,1,3,3,0,28.953386306762695,41.80744171142578,0.3074585499248602,"[48.58769607543945, 50.79981231689453, 41.80744171142578, 28.953386306762695]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_13b61a6e94de12_angle_030_zone_1.png
rotation_1a7b9e5649c1db0c,sroie_doc_a7f93fa369c61b,sroie_page_ae5f902dd081c6,sroie,SROIE2019,receipt,train,315.0,4,1,2,0,34.8227424621582,40.15005874633789,0.13268514294927639,"[53.57374572753906, 34.8227424621582, 40.15005874633789, 48.28578567504883]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/sroie_page_ae5f902dd081c6_angle_315_zone_4.png
rotation_1a8459a48831dca0,funsd_doc_fa5a3c86c106cc,funsd_page_b936c4e0bdf037,funsd,dataset,form,train,45.0,1,3,3,0,27.44960594177246,45.00725173950195,0.39010704095756865,"[45.28683853149414, 46.81961441040039, 45.00725173950195, 27.44960594177246]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_b936c4e0bdf037_angle_045_zone_1.png
rotation_1ad51bd1a84328f0,sroie_doc_ea964bd001bdb0,sroie_page_8e5bec8be1f586,sroie,SROIE2019,receipt,train,210.0,3,0,1,0,39.78482437133789,54.244991302490234,0.26657146741008914,"[39.78482437133789, 57.81675720214844, 54.61880111694336, 54.244991302490234]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/sroie_page_8e5bec8be1f586_angle_210_zone_3.png
rotation_1ad8246aa2e97b38,coru_doc_2e5abbd953fd5c,coru_page_1350c318a849c4,coru,Receipt Question Answering,receipt,train,240.0,3,0,1,0,30.85874366760254,46.03013610839844,0.32959694937829653,"[30.85874366760254, 48.7673225402832, 47.544132232666016, 46.03013610839844]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_1350c318a849c4_angle_240_zone_3.png
rotation_1afc1eaba1b94126,funsd_doc_7166090ae26b42,funsd_page_b7542bc31b281e,funsd,dataset,form,train,105.0,2,2,4,0,33.712188720703125,47.1777229309082,0.2854214526191813,"[52.67018127441406, 47.1777229309082, 33.712188720703125, 47.5744514465332]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_b7542bc31b281e_angle_105_zone_2.png
rotation_1afc99f41ce4c7d8,funsd_doc_0d952b3e44d0d5,funsd_page_ef694ed28505b7,funsd,dataset,form,train,30.0,1,3,3,0,27.06298065185547,40.524723052978516,0.33218591977850975,"[40.524723052978516, 42.95290756225586, 44.924251556396484, 27.06298065185547]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_ef694ed28505b7_angle_030_zone_1.png
rotation_1afe9efcce0f8920,coru_doc_7fa3c9105f2637,coru_page_b0c5912c0383ed,coru,Receipt Images & Key Information Detection,receipt,train,330.0,4,1,2,0,35.348655700683594,47.81724166870117,0.26075502335340484,"[48.81690216064453, 35.348655700683594, 47.81724166870117, 51.27939224243164]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/coru_page_b0c5912c0383ed_angle_330_zone_4.png
rotation_1b2571cdc3f9145e,fatura_doc_9635f0159e17ba,fatura_page_76fa0241c964de,fatura,invoices_dataset_final,invoice,train,15.0,1,3,3,0,33.04644775390625,41.06678771972656,0.1952999104911173,"[47.61015701293945, 48.63475036621094, 41.06678771972656, 33.04644775390625]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/fatura_page_76fa0241c964de_angle_015_zone_1.png
rotation_1b26e2e3599e18e8,coru_doc_e49fac39115e00,coru_page_25af8a2789b99e,coru,Receipt Question Answering,receipt,train,225.0,3,0,1,0,34.35411834716797,51.42013168334961,0.3318936139890867,"[34.35411834716797, 53.64682388305664, 54.076507568359375, 51.42013168334961]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_25af8a2789b99e_angle_225_zone_3.png
rotation_1b78005a7305afe5,fatura_doc_41a3118d098912,fatura_page_3b133fb620a571,fatura,invoices_dataset_final,invoice,train,165.0,2,2,4,0,35.49786376953125,42.775123596191406,0.17012831792981906,"[50.303321838378906, 51.879756927490234, 35.49786376953125, 42.775123596191406]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_3b133fb620a571_angle_165_zone_2.png
rotation_1b9387b90f260b8b,coru_doc_4862a97b03d383,coru_page_bc9e5fd1396d59,coru,Receipt Question Answering,receipt,train,255.0,3,0,1,0,52.19287109375,58.878570556640625,0.11355064159478949,"[52.19287109375, 58.878570556640625, 66.16093444824219, 66.92959594726562]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_bc9e5fd1396d59_angle_255_zone_3.png
rotation_1ba89cb8d11f7085,funsd_doc_151ca2bd894467,funsd_page_84a6a8f57075b5,funsd,dataset,form,train,30.0,1,3,3,0,30.3243408203125,47.87037658691406,0.36653222760311394,"[50.05721664428711, 50.69639205932617, 47.87037658691406, 30.3243408203125]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_84a6a8f57075b5_angle_030_zone_1.png
rotation_1bbaa7426f646fd0,sroie_doc_b3be62ccaccca9,sroie_page_cee06f94e12dbb,sroie,SROIE2019,receipt,train,30.0,1,3,3,0,35.223602294921875,36.39994812011719,0.032317239060711205,"[51.29976272583008, 53.791255950927734, 36.39994812011719, 35.223602294921875]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/sroie_page_cee06f94e12dbb_angle_030_zone_1.png
rotation_1bbfee958b74b57d,funsd_doc_25f20638be39d8,funsd_page_a64b737e03e0e0,funsd,dataset,form,train,165.0,2,2,4,0,39.9655647277832,46.82596969604492,0.146508550977027,"[49.52323532104492, 46.82596969604492, 39.9655647277832, 50.088722229003906]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_a64b737e03e0e0_angle_165_zone_2.png
rotation_1bc9cd032721e0cb,funsd_doc_2bd492673d77de,funsd_page_d9a3897ab737dd,funsd,dataset,form,train,120.0,2,2,4,0,23.857444763183594,40.250762939453125,0.4072796881124724,"[46.425167083740234, 41.47930908203125, 23.857444763183594, 40.250762939453125]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_d9a3897ab737dd_angle_120_zone_2.png
rotation_1bd15034f381d72c,funsd_doc_de8c02b690813b,funsd_page_105ad2239f90ca,funsd,dataset,form,train,15.0,1,3,3,0,40.899627685546875,42.745506286621094,0.043182986035937065,"[42.745506286621094, 47.25312042236328, 52.23439025878906, 40.899627685546875]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_105ad2239f90ca_angle_015_zone_1.png
rotation_1c189dcf75d597c5,sroie_doc_66a83c2b79725f,sroie_page_66ba7191c8037c,sroie,SROIE2019,receipt,train,330.0,4,1,2,0,27.84565544128418,41.828285217285156,0.3342864691527632,"[48.518333435058594, 27.84565544128418, 41.828285217285156, 49.02556610107422]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/sroie_page_66ba7191c8037c_angle_330_zone_4.png
rotation_1c53b68e4ae42796,coru_doc_3e0fecc8fdae5d,coru_page_95fb17d9dd5848,coru,Receipt Question Answering,receipt,train,225.0,3,0,1,0,42.0963249206543,43.723636627197266,0.03721812346987482,"[42.0963249206543, 54.30158615112305, 49.19746780395508, 43.723636627197266]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_95fb17d9dd5848_angle_225_zone_3.png
rotation_1c662746a6842649,fatura_doc_bde06797a66057,fatura_page_9c82d2004b2934,fatura,invoices_dataset_final,invoice,train,15.0,1,3,3,0,34.243408203125,42.26092529296875,0.1897146603928637,"[48.7279167175293, 49.042327880859375, 42.26092529296875, 34.243408203125]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/fatura_page_9c82d2004b2934_angle_015_zone_1.png
rotation_1cb42d212010966e,fatura_doc_020f1b2b80eafc,fatura_page_91796ef2111a7f,fatura,invoices_dataset_final,invoice,train,75.0,1,3,3,0,35.964271545410156,42.0704231262207,0.145141197237088,"[49.67806625366211, 50.719120025634766, 42.0704231262207, 35.964271545410156]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/fatura_page_91796ef2111a7f_angle_075_zone_1.png
rotation_1cc21e4509c695d7,fatura_doc_bde06797a66057,fatura_page_9c82d2004b2934,fatura,invoices_dataset_final,invoice,train,120.0,2,2,4,0,28.478370666503906,41.646453857421875,0.31618738142746494,"[48.0753288269043, 45.646087646484375, 28.478370666503906, 41.646453857421875]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_9c82d2004b2934_angle_120_zone_2.png
rotation_1cce49540ecefb78,fatura_doc_f63312e84e61d9,fatura_page_506c05f0ae7de9,fatura,invoices_dataset_final,invoice,train,135.0,2,2,4,0,33.17289733886719,47.23014450073242,0.29763294841596855,"[47.738853454589844, 47.23014450073242, 33.17289733886719, 47.54812240600586]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_506c05f0ae7de9_angle_135_zone_2.png
rotation_1d0caf432674496f,fatura_doc_80d9b0292be8d8,fatura_page_ff23079b9dc4e0,fatura,invoices_dataset_final,invoice,train,120.0,2,2,4,0,28.586341857910156,44.702335357666016,0.36051793202325666,"[48.7641487121582, 45.99616241455078, 28.586341857910156, 44.702335357666016]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_ff23079b9dc4e0_angle_120_zone_2.png
rotation_1d18b200a736589a,fatura_doc_dd3ec8564fc9e9,fatura_page_93c33cf1ba38de,fatura,invoices_dataset_final,invoice,train,30.0,1,3,3,0,30.895780563354492,44.317588806152344,0.3028551102250983,"[46.151302337646484, 50.40366744995117, 44.317588806152344, 30.895780563354492]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/fatura_page_93c33cf1ba38de_angle_030_zone_1.png
rotation_1d3d28cad6379d59,coru_doc_3709756e100f49,coru_page_91621b5f2fc88f,coru,Receipt Question Answering,receipt,train,60.0,1,3,3,0,26.03575325012207,43.07804489135742,0.39561432474978636,"[43.07804489135742, 50.693580627441406, 44.583641052246094, 26.03575325012207]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/coru_page_91621b5f2fc88f_angle_060_zone_1.png
rotation_1d4c3a6ee5e6f34f,coru_doc_ab933ee31e9f8d,coru_page_95ceea950aeca4,coru,Receipt Question Answering,receipt,train,225.0,3,0,1,0,32.288272857666016,46.17514419555664,0.3007434319875267,"[32.288272857666016, 46.17514419555664, 51.29961013793945, 46.78458023071289]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_95ceea950aeca4_angle_225_zone_3.png
rotation_1d5eeca1a996a9b7,fatura_doc_ca0de20c4675db,fatura_page_7eeac8b0da47df,fatura,invoices_dataset_final,invoice,train,45.0,1,3,3,0,32.570472717285156,45.5147590637207,0.2843975583461517,"[46.928192138671875, 50.13325119018555, 45.5147590637207, 32.570472717285156]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/fatura_page_7eeac8b0da47df_angle_045_zone_1.png
rotation_1d8f582310bed293,coru_doc_608b1506ebde3b,coru_page_ccbaa4aac95830,coru,Receipt Images & Key Information Detection,receipt,train,225.0,3,0,1,0,31.001813888549805,46.62666320800781,0.3351054577882499,"[31.001813888549805, 50.74836349487305, 52.98262023925781, 46.62666320800781]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_ccbaa4aac95830_angle_225_zone_3.png
rotation_1da7925476254485,fatura_doc_068eda1acf3aef,fatura_page_715724597a8cf3,fatura,invoices_dataset_final,invoice,train,45.0,1,3,3,0,33.30857467651367,48.457130432128906,0.31261768124781836,"[49.1929817199707, 51.06533432006836, 48.457130432128906, 33.30857467651367]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/fatura_page_715724597a8cf3_angle_045_zone_1.png
rotation_1dae6b2e7b3bace0,funsd_doc_2db46ee1432d9f,funsd_page_f542a6f7662513,funsd,dataset,form,train,150.0,2,2,4,0,31.606626510620117,40.94745635986328,0.22811746271006594,"[49.916786193847656, 41.79563903808594, 31.606626510620117, 40.94745635986328]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_f542a6f7662513_angle_150_zone_2.png
rotation_1db9d9f9380b1088,funsd_doc_a1de6dfe995e00,funsd_page_9889c93d8ecdbb,funsd,dataset,form,train,15.0,1,3,3,0,37.15847396850586,43.936161041259766,0.15426215928126005,"[52.550621032714844, 55.94733428955078, 43.936161041259766, 37.15847396850586]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_9889c93d8ecdbb_angle_015_zone_1.png
rotation_1dc4c5806a0f904a,sroie_doc_3cd09ae5ad766d,sroie_page_21cb2b26c32b8e,sroie,SROIE2019,receipt,train,60.0,1,3,3,0,24.346893310546875,36.43535232543945,0.3317782934255399,"[36.43535232543945, 45.98723220825195, 40.792606353759766, 24.346893310546875]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/sroie_page_21cb2b26c32b8e_angle_060_zone_1.png
rotation_1dd48671e0878c1e,coru_doc_5ef5cfa904a626,coru_page_8e19d7c907706f,coru,Receipt Images & Key Information Detection,receipt,train,300.0,4,1,2,0,38.79983901977539,53.93248748779297,0.28058502718686373,"[56.423831939697266, 38.79983901977539, 53.93248748779297, 55.78557205200195]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/coru_page_8e19d7c907706f_angle_300_zone_4.png
rotation_1dfb16c93dea02b5,coru_doc_45102bd96c4de4,coru_page_f9a074913ba8c5,coru,Receipt Images & Key Information Detection,receipt,train,285.0,4,1,2,0,43.47947311401367,57.667911529541016,0.2460369734086722,"[57.667911529541016, 43.47947311401367, 60.427337646484375, 60.2774658203125]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/coru_page_f9a074913ba8c5_angle_285_zone_4.png
rotation_1e168f7b3c7af366,sroie_doc_429ec68b6efd27,sroie_page_5597cdbfc50c63,sroie,SROIE2019,receipt,train,300.0,4,1,2,0,30.95555877685547,43.00025939941406,0.28010762704195963,"[51.18247604370117, 30.95555877685547, 43.00025939941406, 51.527427673339844]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/sroie_page_5597cdbfc50c63_angle_300_zone_4.png
rotation_1e6d5485ab521719,funsd_doc_07d5c7348fb289,funsd_page_f9bdc0cd62541c,funsd,dataset,form,train,150.0,2,2,4,0,26.98664093017578,38.53668975830078,0.2997156450272724,"[47.87443542480469, 45.28478240966797, 26.98664093017578, 38.53668975830078]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_f9bdc0cd62541c_angle_150_zone_2.png
rotation_1e6e386e3f4015d5,fatura_doc_34871354ea6c89,fatura_page_e1f41800bcd03c,fatura,invoices_dataset_final,invoice,train,105.0,2,2,4,0,32.04250717163086,42.2213249206543,0.24108238593062367,"[50.51320266723633, 48.34040832519531, 32.04250717163086, 42.2213249206543]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_e1f41800bcd03c_angle_105_zone_2.png
rotation_1e6e8ced89549d7f,coru_doc_154f4f1e6eac01,coru_page_51d77a4760fc37,coru,Receipt Question Answering,receipt,train,330.0,4,1,2,0,32.68267059326172,46.21376419067383,0.2927935829157745,"[46.21376419067383, 32.68267059326172, 49.9006462097168, 49.11664581298828]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/coru_page_51d77a4760fc37_angle_330_zone_4.png
rotation_1e6f4fc7b03f574a,funsd_doc_2b822299694341,funsd_page_ed30c7ca9a6893,funsd,dataset,form,train,150.0,2,2,4,0,25.892681121826172,44.2794189453125,0.41524343050198903,"[49.07286834716797, 46.05095672607422, 25.892681121826172, 44.2794189453125]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_ed30c7ca9a6893_angle_150_zone_2.png
rotation_1e8641952fb59f30,coru_doc_20fbd5f39242c9,coru_page_b246eff768aaae,coru,Receipt Question Answering,receipt,train,315.0,4,1,2,0,33.66118240356445,46.148807525634766,0.270594751882455,"[46.148807525634766, 33.66118240356445, 46.616966247558594, 51.049808502197266]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/coru_page_b246eff768aaae_angle_315_zone_4.png
rotation_1e93a9fc1af5cbc0,funsd_doc_e96951cc1603f5,funsd_page_7d1ead8dda2944,funsd,dataset,form,train,105.0,2,2,4,0,38.04130172729492,45.79340362548828,0.16928424804568568,"[46.001522064208984, 45.79340362548828, 38.04130172729492, 52.090492248535156]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_7d1ead8dda2944_angle_105_zone_2.png
rotation_1efc73355f8577b0,sroie_doc_7c0b400b9343d6,sroie_page_0f1cdd3727d1b0,sroie,SROIE2019,receipt,train,240.0,3,0,1,0,30.39855194091797,40.9968376159668,0.25851471214260624,"[30.39855194091797, 49.25931930541992, 50.14222717285156, 40.9968376159668]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/sroie_page_0f1cdd3727d1b0_angle_240_zone_3.png
rotation_1f058ff81a522bd2,sroie_doc_0527e76ed1d89c,sroie_page_b7ff71033405eb,sroie,SROIE2019,receipt,train,165.0,2,2,4,0,38.97103500366211,43.68464660644531,0.10790087522621158,"[58.999595642089844, 54.98400115966797, 38.97103500366211, 43.68464660644531]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/sroie_page_b7ff71033405eb_angle_165_zone_2.png
rotation_1f5bb1577eaadf5b,coru_doc_77c94d4aee6dd6,coru_page_5ee279b2dedb7f,coru,Receipt Question Answering,receipt,train,255.0,3,0,1,0,46.13352584838867,56.81386947631836,0.18798831564151003,"[46.13352584838867, 59.02326583862305, 61.29096984863281, 56.81386947631836]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_5ee279b2dedb7f_angle_255_zone_3.png
rotation_1f86aa5c89778edb,coru_doc_8994ac621fdaf6,coru_page_48a395db139a32,coru,Receipt Question Answering,receipt,train,300.0,4,1,2,0,41.756290435791016,53.56303405761719,0.22042708800113495,"[53.56303405761719, 41.756290435791016, 57.22924041748047, 56.520423889160156]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/coru_page_48a395db139a32_angle_300_zone_4.png
rotation_1f89a448213455a7,coru_doc_d1307de4587d29,coru_page_9b5c5ad0cb0ec5,coru,Receipt Question Answering,receipt,train,240.0,3,0,1,0,40.818878173828125,52.589561462402344,0.22382166652957144,"[40.818878173828125, 58.97281265258789, 56.75342559814453, 52.589561462402344]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_9b5c5ad0cb0ec5_angle_240_zone_3.png
rotation_1f992b44e270ebda,funsd_doc_8fd6d1f88dbcf8,funsd_page_7c6c9c8fecb554,funsd,dataset,form,train,165.0,2,2,4,0,30.286951065063477,38.77485656738281,0.21890230561057222,"[50.76020431518555, 49.28695297241211, 30.286951065063477, 38.77485656738281]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_7c6c9c8fecb554_angle_165_zone_2.png
