dataset,file_path,file_type,expected_match,match_status,reason,recommended_action
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/000aed0d-6af8-49c5-b9a4-b4df292f8b1d.txt,annotation,image(.jpg) with same stem '000aed0d-6af8-49c5-b9a4-b4df292f8b1d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/157ad444-9212-4a0f-bba9-d74de584a652.txt,annotation,image(.jpg) with same stem '157ad444-9212-4a0f-bba9-d74de584a652',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/158c3f57-1f2f-4edb-b9ed-224d50047a7c.txt,annotation,image(.jpg) with same stem '158c3f57-1f2f-4edb-b9ed-224d50047a7c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1595b48e-a4f4-4923-bb17-f23a78e39d02.txt,annotation,image(.jpg) with same stem '1595b48e-a4f4-4923-bb17-f23a78e39d02',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/15997573-8e2c-4b8b-9b24-3dbe0d06dd42.txt,annotation,image(.jpg) with same stem '15997573-8e2c-4b8b-9b24-3dbe0d06dd42',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/159b1c67-dae4-4edc-977e-a762f3e91e3d.txt,annotation,image(.jpg) with same stem '159b1c67-dae4-4edc-977e-a762f3e91e3d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/15a69f70-f130-4ef9-b53d-a1b8dcfef261.txt,annotation,image(.jpg) with same stem '15a69f70-f130-4ef9-b53d-a1b8dcfef261',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/15b2c69f-3e12-44a4-99a0-3bc55378cdd4.txt,annotation,image(.jpg) with same stem '15b2c69f-3e12-44a4-99a0-3bc55378cdd4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/15b6a5ca-3efc-410c-a33d-8821dd2f106d.txt,annotation,image(.jpg) with same stem '15b6a5ca-3efc-410c-a33d-8821dd2f106d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/15b73231-0654-442c-8362-2c47debadf3f.txt,annotation,image(.jpg) with same stem '15b73231-0654-442c-8362-2c47debadf3f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/15c9d30b-a67a-44fa-9b31-943a65811d36.txt,annotation,image(.jpg) with same stem '15c9d30b-a67a-44fa-9b31-943a65811d36',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/15ce36b3-8ccd-4c18-90c5-b2f57b24794d.txt,annotation,image(.jpg) with same stem '15ce36b3-8ccd-4c18-90c5-b2f57b24794d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/15ce9655-4721-4543-82b3-8d8d3d51bc94.txt,annotation,image(.jpg) with same stem '15ce9655-4721-4543-82b3-8d8d3d51bc94',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/15ef0ad6-a5ca-41e1-a4f1-1a0e2554694f.txt,annotation,image(.jpg) with same stem '15ef0ad6-a5ca-41e1-a4f1-1a0e2554694f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/15ff537f-43e4-404e-b891-4ffb87dde266.txt,annotation,image(.jpg) with same stem '15ff537f-43e4-404e-b891-4ffb87dde266',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1606afd7-5660-48bf-b0a6-362b5a84cece.txt,annotation,image(.jpg) with same stem '1606afd7-5660-48bf-b0a6-362b5a84cece',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/160d11ff-fdde-427e-9d1b-00b94307d1b8.txt,annotation,image(.jpg) with same stem '160d11ff-fdde-427e-9d1b-00b94307d1b8',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/16128e1b-5726-4139-b326-494aa35c16a9.txt,annotation,image(.jpg) with same stem '16128e1b-5726-4139-b326-494aa35c16a9',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/161731ed-8abc-4c44-9a1d-3420b6ead72e.txt,annotation,image(.jpg) with same stem '161731ed-8abc-4c44-9a1d-3420b6ead72e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/16250e22-aad1-4f65-8a54-f5408a67e458.txt,annotation,image(.jpg) with same stem '16250e22-aad1-4f65-8a54-f5408a67e458',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/164bd30e-9cda-4060-9918-8bce7abeaf0a.txt,annotation,image(.jpg) with same stem '164bd30e-9cda-4060-9918-8bce7abeaf0a',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/164df380-080d-452e-a51b-5112e919fa73.txt,annotation,image(.jpg) with same stem '164df380-080d-452e-a51b-5112e919fa73',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/165310fd-7be8-47ca-9826-ae33e9e10b5f.txt,annotation,image(.jpg) with same stem '165310fd-7be8-47ca-9826-ae33e9e10b5f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/16570faa-813c-440c-8fc6-c5d7d2dbe465.txt,annotation,image(.jpg) with same stem '16570faa-813c-440c-8fc6-c5d7d2dbe465',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1667d2ab-a89f-4367-b571-ebd1a8acbb91.txt,annotation,image(.jpg) with same stem '1667d2ab-a89f-4367-b571-ebd1a8acbb91',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1673efff-8b44-4139-a86a-d83c4706e6fa.txt,annotation,image(.jpg) with same stem '1673efff-8b44-4139-a86a-d83c4706e6fa',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1678bf43-3689-42cc-abcb-ee75a9e2644e.txt,annotation,image(.jpg) with same stem '1678bf43-3689-42cc-abcb-ee75a9e2644e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/167bebdd-83b9-4605-8a9b-03dbdccd4547.txt,annotation,image(.jpg) with same stem '167bebdd-83b9-4605-8a9b-03dbdccd4547',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/167c8bff-cc1e-424e-9f36-61770c1d51df.txt,annotation,image(.jpg) with same stem '167c8bff-cc1e-424e-9f36-61770c1d51df',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/16aa1994-d946-4b2d-9be8-9d407a450c9f.txt,annotation,image(.jpg) with same stem '16aa1994-d946-4b2d-9be8-9d407a450c9f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/16b902de-799f-4efd-8f38-a65a1d4dd84e.txt,annotation,image(.jpg) with same stem '16b902de-799f-4efd-8f38-a65a1d4dd84e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/16b99809-4cf8-48d3-b781-7f89db06a2eb.txt,annotation,image(.jpg) with same stem '16b99809-4cf8-48d3-b781-7f89db06a2eb',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/16bc7c54-08ae-45e1-b49f-502c74a9c8e6.txt,annotation,image(.jpg) with same stem '16bc7c54-08ae-45e1-b49f-502c74a9c8e6',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/16c2477e-6d1d-402f-9d5a-ca10309c8670.txt,annotation,image(.jpg) with same stem '16c2477e-6d1d-402f-9d5a-ca10309c8670',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/16c47f41-1008-4545-a4a2-fbedba3908e0.txt,annotation,image(.jpg) with same stem '16c47f41-1008-4545-a4a2-fbedba3908e0',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/16ca25b7-a8f6-473d-9404-cc43716605cf.txt,annotation,image(.jpg) with same stem '16ca25b7-a8f6-473d-9404-cc43716605cf',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/16d1e6a5-38aa-44c4-972b-f0c0f29ab0b1.txt,annotation,image(.jpg) with same stem '16d1e6a5-38aa-44c4-972b-f0c0f29ab0b1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1723cceb-cb0f-41fd-b616-e45642971512.txt,annotation,image(.jpg) with same stem '1723cceb-cb0f-41fd-b616-e45642971512',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/172b13a0-38e2-4a7f-b138-fa6067d75eb1.txt,annotation,image(.jpg) with same stem '172b13a0-38e2-4a7f-b138-fa6067d75eb1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/173ef1d7-c1ba-4146-8b0b-ca6f38a930b1.txt,annotation,image(.jpg) with same stem '173ef1d7-c1ba-4146-8b0b-ca6f38a930b1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17432f5d-8c9a-45ac-8bfa-7743a11f1b50.txt,annotation,image(.jpg) with same stem '17432f5d-8c9a-45ac-8bfa-7743a11f1b50',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17484aa0-2f5c-4cc6-a850-1e7e8fbd5d7b.txt,annotation,image(.jpg) with same stem '17484aa0-2f5c-4cc6-a850-1e7e8fbd5d7b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1778c075-97fc-41af-83b9-144a0815fcbd.txt,annotation,image(.jpg) with same stem '1778c075-97fc-41af-83b9-144a0815fcbd',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/177b12ed-3ab8-46a9-9429-c07eb780bf70.txt,annotation,image(.jpg) with same stem '177b12ed-3ab8-46a9-9429-c07eb780bf70',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/178443f9-4ac6-4e42-9560-98aa90587c0a.txt,annotation,image(.jpg) with same stem '178443f9-4ac6-4e42-9560-98aa90587c0a',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1794674d-0de2-43c0-a5da-f113ce6f3ff4.txt,annotation,image(.jpg) with same stem '1794674d-0de2-43c0-a5da-f113ce6f3ff4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1797825d-5d0c-4444-88da-1db1e5effbcb.txt,annotation,image(.jpg) with same stem '1797825d-5d0c-4444-88da-1db1e5effbcb',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17a02df7-c7cd-4b60-9c8f-49b6d9e49b70.txt,annotation,image(.jpg) with same stem '17a02df7-c7cd-4b60-9c8f-49b6d9e49b70',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17b666e5-7351-4830-bd1c-4783bbfa3804.txt,annotation,image(.jpg) with same stem '17b666e5-7351-4830-bd1c-4783bbfa3804',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17b80c6d-e290-483e-98ee-2b6d0375dc33.txt,annotation,image(.jpg) with same stem '17b80c6d-e290-483e-98ee-2b6d0375dc33',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17baad7c-80c2-4b43-b176-9b23ff175e4f.txt,annotation,image(.jpg) with same stem '17baad7c-80c2-4b43-b176-9b23ff175e4f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17c0145f-8929-48eb-840b-0b152f718161.txt,annotation,image(.jpg) with same stem '17c0145f-8929-48eb-840b-0b152f718161',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17c13d98-84a0-4ab2-b651-7c4a46710690.txt,annotation,image(.jpg) with same stem '17c13d98-84a0-4ab2-b651-7c4a46710690',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17d52176-b0a4-4dfb-aff6-f04cf58c05d1.txt,annotation,image(.jpg) with same stem '17d52176-b0a4-4dfb-aff6-f04cf58c05d1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17d86821-21f5-453c-9c3c-764e256caa27.txt,annotation,image(.jpg) with same stem '17d86821-21f5-453c-9c3c-764e256caa27',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17dd062c-656f-409e-a2cb-306be62d55b9.txt,annotation,image(.jpg) with same stem '17dd062c-656f-409e-a2cb-306be62d55b9',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17dffeca-6c79-4d67-9a00-be5513f0db32.txt,annotation,image(.jpg) with same stem '17dffeca-6c79-4d67-9a00-be5513f0db32',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17fa84ad-f5ba-49cd-88b6-bb962966a7c4.txt,annotation,image(.jpg) with same stem '17fa84ad-f5ba-49cd-88b6-bb962966a7c4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/17fc2a62-d31e-48d7-9b48-e5945c094155.txt,annotation,image(.jpg) with same stem '17fc2a62-d31e-48d7-9b48-e5945c094155',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/18074b83-2aa5-4ad3-9cbb-6f160cfacb43.txt,annotation,image(.jpg) with same stem '18074b83-2aa5-4ad3-9cbb-6f160cfacb43',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/180991e2-9a94-40df-b992-a1067f46ed60.txt,annotation,image(.jpg) with same stem '180991e2-9a94-40df-b992-a1067f46ed60',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1819e0c3-6c44-49e8-9116-34813435cc11.txt,annotation,image(.jpg) with same stem '1819e0c3-6c44-49e8-9116-34813435cc11',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/18498fc9-f0f4-4c8a-a165-2045c30cf3ee.txt,annotation,image(.jpg) with same stem '18498fc9-f0f4-4c8a-a165-2045c30cf3ee',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1849a820-0f5d-4169-862d-3a6e9fff76f8.txt,annotation,image(.jpg) with same stem '1849a820-0f5d-4169-862d-3a6e9fff76f8',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1859f8df-65d3-4e9a-85fc-5b28e51c3b5e.txt,annotation,image(.jpg) with same stem '1859f8df-65d3-4e9a-85fc-5b28e51c3b5e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/185c31ce-0797-483c-b74e-24303b39968d.txt,annotation,image(.jpg) with same stem '185c31ce-0797-483c-b74e-24303b39968d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/185dd137-71eb-4171-8988-c2fd062c93c3.txt,annotation,image(.jpg) with same stem '185dd137-71eb-4171-8988-c2fd062c93c3',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/186e8b87-9cca-4eb8-8b28-f288eefde682.txt,annotation,image(.jpg) with same stem '186e8b87-9cca-4eb8-8b28-f288eefde682',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/18727fa2-6941-4280-9375-e76c3c095ebf.txt,annotation,image(.jpg) with same stem '18727fa2-6941-4280-9375-e76c3c095ebf',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/1877d0ca-12e3-4e57-9794-6a9cea6b1348.txt,annotation,image(.jpg) with same stem '1877d0ca-12e3-4e57-9794-6a9cea6b1348',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/187b61cd-1a83-4c29-8ebc-2797f88eca59.txt,annotation,image(.jpg) with same stem '187b61cd-1a83-4c29-8ebc-2797f88eca59',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/187b902d-674f-4e94-98ec-611e410ca99e.txt,annotation,image(.jpg) with same stem '187b902d-674f-4e94-98ec-611e410ca99e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/188c0f15-5f05-401f-a5a2-16d3f55ab668.txt,annotation,image(.jpg) with same stem '188c0f15-5f05-401f-a5a2-16d3f55ab668',unmatched,no matching image(.jpg),review; do not delete
