duplicate_group_id,dataset,file_path,sha256,size_bytes,duplicate_type,recommended_canonical_file,cross_dataset_duplicate,notes
e00111,coru,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,
e00111,coru,coru/OCR Dataset/test/471dd069-2c25-47fb-b1e0-6cfa019a764a_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/test/86c7bd60-bb56-436c-b47b-92e9b656cf04_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/test/dff9ade6-d488-49a2-b765-520219d0515d_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/1ad02743-b53f-461f-b499-e558aa55ea19_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/1cae8b50-4c7c-4e20-95ae-b7052492a9a4_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/2d394ead-1cc2-46c7-8086-fcdc59e73f57_line_2.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/30ba970a-ad75-483b-8301-a2b87089b2fd_line_2.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/3ac644f3-105b-41ac-9fe1-1ce0fd1938cb_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/43c7da48-b609-45bd-8669-defde1d4936f_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/5d962e02-55b3-4f74-b1ec-014e2e79cd3d_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/622638e8-0aad-4847-aa83-db48e48ee048_line_2.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/8b9d2350-bd60-4b68-9530-7a36191f2ec0_line_2.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/9bb9065d-f24b-4ec4-8d3d-77c8c14a278d_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/a2d30f74-7bac-41de-87c2-b9eaec6fe201_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/ad53d403-1390-4b38-b930-37be61c3f6e0_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/af4135e3-d2e5-4ba7-a3ad-95fc14b85d8e_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/bee919ac-8f6b-4172-a6ce-4f0cef68943a_line_2.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/df24b586-e72c-43b9-821e-e80244a49e94_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/ec788134-7cf4-47b7-910e-085e5a5e99b4_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/fdc2f341-f1a2-4165-87dc-16e13944d177_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/ffaf0a01-8fcc-4fb7-b250-b0c94487f5bb_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/train/ffdd3a7d-014f-4ebc-a741-7d4e10406e96_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/val/69cc6b98-3714-4a98-80d9-0da5b1c25f36_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/val/8c0f5608-9092-491b-9fac-a8f1d666677f_line_3.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/val/b268aff6-5134-4209-af06-91569fd36f7d_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00111,coru,coru/OCR Dataset/val/fe595804-3b00-4dbf-bd2e-baffd9453921_line_1.txt,3ef0e6822fb83d870a2484d479554b225fd9de1b81f9a52526fe787db3b3b709,11,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_1.txt,no,candidate for de-dup
e00112,coru,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_18.jpg,8401c28a8cdb1589344fd618a94c8533e7bb37c1f458bc06517d2c6198289065,6060,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_18.jpg,no,
e00112,coru,coru/OCR Dataset/train/1cae8b50-4c7c-4e20-95ae-b7052492a9a4_line_18.jpg,8401c28a8cdb1589344fd618a94c8533e7bb37c1f458bc06517d2c6198289065,6060,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_18.jpg,no,candidate for de-dup
e00112,coru,coru/OCR Dataset/train/658b76fc-133e-4598-8418-006d4fa3f9a8_line_18.jpg,8401c28a8cdb1589344fd618a94c8533e7bb37c1f458bc06517d2c6198289065,6060,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_18.jpg,no,candidate for de-dup
e00112,coru,coru/OCR Dataset/val/18eabee8-edcc-48cd-ae98-d76cbbdfd4c0_line_18.jpg,8401c28a8cdb1589344fd618a94c8533e7bb37c1f458bc06517d2c6198289065,6060,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_18.jpg,no,candidate for de-dup
e00113,coru,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_18.txt,01b4898d96aeb4fc35020126b2e5edbbe406f7e2adfb62d1494ede8045d4d37c,31,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_18.txt,no,
e00113,coru,coru/OCR Dataset/train/1cae8b50-4c7c-4e20-95ae-b7052492a9a4_line_18.txt,01b4898d96aeb4fc35020126b2e5edbbe406f7e2adfb62d1494ede8045d4d37c,31,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_18.txt,no,candidate for de-dup
e00113,coru,coru/OCR Dataset/train/658b76fc-133e-4598-8418-006d4fa3f9a8_line_18.txt,01b4898d96aeb4fc35020126b2e5edbbe406f7e2adfb62d1494ede8045d4d37c,31,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_18.txt,no,candidate for de-dup
e00113,coru,coru/OCR Dataset/train/e504ddf8-6170-4aa1-a783-eb46adfac5d5_line_8.txt,01b4898d96aeb4fc35020126b2e5edbbe406f7e2adfb62d1494ede8045d4d37c,31,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_18.txt,no,candidate for de-dup
e00113,coru,coru/OCR Dataset/val/18eabee8-edcc-48cd-ae98-d76cbbdfd4c0_line_18.txt,01b4898d96aeb4fc35020126b2e5edbbe406f7e2adfb62d1494ede8045d4d37c,31,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_18.txt,no,candidate for de-dup
e00114,coru,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_9.jpg,8e28d4f48c9719486ab16d99b6453dddf0e912d94e74b3359dcfc55a143a8235,10749,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_9.jpg,no,
e00114,coru,coru/OCR Dataset/test/bc8bb6ee-095a-4a9b-a77a-2bc89cadbe06_line_9.jpg,8e28d4f48c9719486ab16d99b6453dddf0e912d94e74b3359dcfc55a143a8235,10749,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_9.jpg,no,candidate for de-dup
e00114,coru,coru/OCR Dataset/train/11943cda-e689-463f-a7e5-fce322dd96c0_line_9.jpg,8e28d4f48c9719486ab16d99b6453dddf0e912d94e74b3359dcfc55a143a8235,10749,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_9.jpg,no,candidate for de-dup
e00114,coru,coru/OCR Dataset/train/1cae8b50-4c7c-4e20-95ae-b7052492a9a4_line_9.jpg,8e28d4f48c9719486ab16d99b6453dddf0e912d94e74b3359dcfc55a143a8235,10749,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_9.jpg,no,candidate for de-dup
e00115,coru,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_9.txt,c7e4271c251495ab073e810ef0861e7e151a1e8c91d39a0a59a62eee1b7acf3e,20,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_9.txt,no,
e00115,coru,coru/OCR Dataset/test/bc8bb6ee-095a-4a9b-a77a-2bc89cadbe06_line_9.txt,c7e4271c251495ab073e810ef0861e7e151a1e8c91d39a0a59a62eee1b7acf3e,20,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_9.txt,no,candidate for de-dup
e00115,coru,coru/OCR Dataset/train/11943cda-e689-463f-a7e5-fce322dd96c0_line_9.txt,c7e4271c251495ab073e810ef0861e7e151a1e8c91d39a0a59a62eee1b7acf3e,20,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_9.txt,no,candidate for de-dup
e00115,coru,coru/OCR Dataset/train/1cae8b50-4c7c-4e20-95ae-b7052492a9a4_line_9.txt,c7e4271c251495ab073e810ef0861e7e151a1e8c91d39a0a59a62eee1b7acf3e,20,exact,coru/OCR Dataset/test/0b5dc791-25c5-4741-b59a-4d59e09405c5_line_9.txt,no,candidate for de-dup
e00116,coru,coru/OCR Dataset/test/0b689731-7c04-4ce8-b78a-aee901a9a030_line_12.txt,fc75ce67f8962f962cdf0e8739ea65e49fbf6aaf7f244cb3e940cc9acb3ca12e,8,exact,coru/OCR Dataset/test/0b689731-7c04-4ce8-b78a-aee901a9a030_line_12.txt,no,
e00116,coru,coru/OCR Dataset/train/f4511e30-682b-4fde-9117-a675c25a9a6f_line_11.txt,fc75ce67f8962f962cdf0e8739ea65e49fbf6aaf7f244cb3e940cc9acb3ca12e,8,exact,coru/OCR Dataset/test/0b689731-7c04-4ce8-b78a-aee901a9a030_line_12.txt,no,candidate for de-dup
e00117,coru,coru/OCR Dataset/test/0b689731-7c04-4ce8-b78a-aee901a9a030_line_5.txt,9beab49a33738874979a0a641241c5fb2a17529bb3804aef56b3d3e3eaaf4193,30,exact,coru/OCR Dataset/test/0b689731-7c04-4ce8-b78a-aee901a9a030_line_5.txt,no,
e00117,coru,coru/OCR Dataset/train/dbb0b0ca-ee3e-441c-bef2-b8a64b47cdfb_line_6.txt,9beab49a33738874979a0a641241c5fb2a17529bb3804aef56b3d3e3eaaf4193,30,exact,coru/OCR Dataset/test/0b689731-7c04-4ce8-b78a-aee901a9a030_line_5.txt,no,candidate for de-dup
e00117,coru,coru/OCR Dataset/train/fde7754e-86a1-4c22-a9c9-39f64d60c092_line_200.txt,9beab49a33738874979a0a641241c5fb2a17529bb3804aef56b3d3e3eaaf4193,30,exact,coru/OCR Dataset/test/0b689731-7c04-4ce8-b78a-aee901a9a030_line_5.txt,no,candidate for de-dup
e00118,coru,coru/OCR Dataset/test/0b68b988-ab40-4b2d-9110-8964b0a7aa7a_line_1.txt,e79cdf27645168f02253f678fdf6326b7f9820d59373e6a8cda8cef2fd8a49ed,31,exact,coru/OCR Dataset/test/0b68b988-ab40-4b2d-9110-8964b0a7aa7a_line_1.txt,no,
e00118,coru,coru/OCR Dataset/train/0b68b988-ab40-4b2d-9110-8964b0a7aa7a_no.txt,e79cdf27645168f02253f678fdf6326b7f9820d59373e6a8cda8cef2fd8a49ed,31,exact,coru/OCR Dataset/test/0b68b988-ab40-4b2d-9110-8964b0a7aa7a_line_1.txt,no,candidate for de-dup
e00119,coru,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_26.jpg,4ae2cd54da149305c6acca8c332aea07c7a1704cd65d1c228d03d47c12209eb8,8875,exact,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_26.jpg,no,
e00119,coru,coru/OCR Dataset/test/e583e6f0-7d3e-418f-aebb-f949ada2163f_line_26.jpg,4ae2cd54da149305c6acca8c332aea07c7a1704cd65d1c228d03d47c12209eb8,8875,exact,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_26.jpg,no,candidate for de-dup
e00119,coru,coru/OCR Dataset/val/d0a907e7-472c-4c95-8f65-6f37ec5b6e8e_line_26.jpg,4ae2cd54da149305c6acca8c332aea07c7a1704cd65d1c228d03d47c12209eb8,8875,exact,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_26.jpg,no,candidate for de-dup
e00120,coru,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_26.txt,1c2c1a7bb35c0f6387c39135e84077ec697cec4ac10a2f661048b4d4269529fa,38,exact,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_26.txt,no,
e00120,coru,coru/OCR Dataset/val/d0a907e7-472c-4c95-8f65-6f37ec5b6e8e_line_26.txt,1c2c1a7bb35c0f6387c39135e84077ec697cec4ac10a2f661048b4d4269529fa,38,exact,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_26.txt,no,candidate for de-dup
e00121,coru,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_6.jpg,7d10846372f255557191920dc26d4eb66dddc9e0c9639ececfdcdbec6c1cc1da,6262,exact,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_6.jpg,no,
e00121,coru,coru/OCR Dataset/test/e583e6f0-7d3e-418f-aebb-f949ada2163f_line_6.jpg,7d10846372f255557191920dc26d4eb66dddc9e0c9639ececfdcdbec6c1cc1da,6262,exact,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_6.jpg,no,candidate for de-dup
e00122,coru,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_6.txt,1ee0f90351ece8760138c2a73683a89a94fb3b6f291c364aaeec1e0f6077d8ab,27,exact,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_6.txt,no,
e00122,coru,coru/OCR Dataset/test/e583e6f0-7d3e-418f-aebb-f949ada2163f_line_6.txt,1ee0f90351ece8760138c2a73683a89a94fb3b6f291c364aaeec1e0f6077d8ab,27,exact,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_6.txt,no,candidate for de-dup
e00122,coru,coru/OCR Dataset/train/0b75bd62-89a0-4573-ac63-e0af85d08b86_date.txt,1ee0f90351ece8760138c2a73683a89a94fb3b6f291c364aaeec1e0f6077d8ab,27,exact,coru/OCR Dataset/test/0b75bd62-89a0-4573-ac63-e0af85d08b86_line_6.txt,no,candidate for de-dup
e00123,coru,coru/OCR Dataset/test/0ba539f4-d6d1-49d9-be5a-5c5a9779b3c2_line_14.txt,4e0d99704597d306f77aa261e01fccd06739ae6e0bd19e5a3cd0cd1aa26770b4,52,exact,coru/OCR Dataset/test/0ba539f4-d6d1-49d9-be5a-5c5a9779b3c2_line_14.txt,no,
e00123,coru,coru/OCR Dataset/test/b4227340-e431-4ec3-a725-fc04e0d7c8e5_line_9.txt,4e0d99704597d306f77aa261e01fccd06739ae6e0bd19e5a3cd0cd1aa26770b4,52,exact,coru/OCR Dataset/test/0ba539f4-d6d1-49d9-be5a-5c5a9779b3c2_line_14.txt,no,candidate for de-dup
e00123,coru,coru/OCR Dataset/train/c3a102a7-2ca8-482d-a2d7-e7a6d52084b9_line_13.txt,4e0d99704597d306f77aa261e01fccd06739ae6e0bd19e5a3cd0cd1aa26770b4,52,exact,coru/OCR Dataset/test/0ba539f4-d6d1-49d9-be5a-5c5a9779b3c2_line_14.txt,no,candidate for de-dup
e00124,coru,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_27.txt,2e4f930e4a494ce5dfb479627e680e4c7250bb8ebd476f9ace8744b79c56d2ab,48,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_27.txt,no,
e00124,coru,coru/OCR Dataset/train/0f250c5f-81e7-4881-9036-e053abb8cde0_line_28.txt,2e4f930e4a494ce5dfb479627e680e4c7250bb8ebd476f9ace8744b79c56d2ab,48,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_27.txt,no,candidate for de-dup
e00124,coru,coru/OCR Dataset/train/153f9b4c-9e5d-4bfa-88db-cc3a453284b2_line_28.txt,2e4f930e4a494ce5dfb479627e680e4c7250bb8ebd476f9ace8744b79c56d2ab,48,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_27.txt,no,candidate for de-dup
e00124,coru,coru/OCR Dataset/train/3bcbde75-4701-462b-8ca4-2b79c092dc96_line_28.txt,2e4f930e4a494ce5dfb479627e680e4c7250bb8ebd476f9ace8744b79c56d2ab,48,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_27.txt,no,candidate for de-dup
e00124,coru,coru/OCR Dataset/train/47b4e6eb-a097-4757-883c-e24a8df69bd8_line_27.txt,2e4f930e4a494ce5dfb479627e680e4c7250bb8ebd476f9ace8744b79c56d2ab,48,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_27.txt,no,candidate for de-dup
e00124,coru,coru/OCR Dataset/train/e87a1184-9a68-4ea4-b1af-f879e36593b0_line_29.txt,2e4f930e4a494ce5dfb479627e680e4c7250bb8ebd476f9ace8744b79c56d2ab,48,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_27.txt,no,candidate for de-dup
e00124,coru,coru/OCR Dataset/val/a540895a-1eef-49f4-8895-6c56a5b298e4_line_28.txt,2e4f930e4a494ce5dfb479627e680e4c7250bb8ebd476f9ace8744b79c56d2ab,48,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_27.txt,no,candidate for de-dup
e00125,coru,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_8.txt,75c58f2820c7dfe3f33cb99afaccd78fd661a5c45530092fba59ea9e17138341,22,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_8.txt,no,
e00125,coru,coru/OCR Dataset/train/0f250c5f-81e7-4881-9036-e053abb8cde0_line_8.txt,75c58f2820c7dfe3f33cb99afaccd78fd661a5c45530092fba59ea9e17138341,22,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_8.txt,no,candidate for de-dup
e00125,coru,coru/OCR Dataset/train/1cae8b50-4c7c-4e20-95ae-b7052492a9a4_line_8.txt,75c58f2820c7dfe3f33cb99afaccd78fd661a5c45530092fba59ea9e17138341,22,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_8.txt,no,candidate for de-dup
e00125,coru,coru/OCR Dataset/train/268869b2-42a7-489a-b80d-30116e5aec8a_line_8.txt,75c58f2820c7dfe3f33cb99afaccd78fd661a5c45530092fba59ea9e17138341,22,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_8.txt,no,candidate for de-dup
e00125,coru,coru/OCR Dataset/train/47b4e6eb-a097-4757-883c-e24a8df69bd8_line_8.txt,75c58f2820c7dfe3f33cb99afaccd78fd661a5c45530092fba59ea9e17138341,22,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_8.txt,no,candidate for de-dup
e00125,coru,coru/OCR Dataset/train/4e538c23-1194-4b17-ae59-39388a8319ef_line_23.txt,75c58f2820c7dfe3f33cb99afaccd78fd661a5c45530092fba59ea9e17138341,22,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_8.txt,no,candidate for de-dup
e00125,coru,coru/OCR Dataset/train/5094303d-db08-4614-b676-d6e28b7598cd_line_26.txt,75c58f2820c7dfe3f33cb99afaccd78fd661a5c45530092fba59ea9e17138341,22,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_8.txt,no,candidate for de-dup
e00125,coru,coru/OCR Dataset/train/cddfd283-5348-468d-9ac4-3b1acc4919d3_line_340.txt,75c58f2820c7dfe3f33cb99afaccd78fd661a5c45530092fba59ea9e17138341,22,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_8.txt,no,candidate for de-dup
e00125,coru,coru/OCR Dataset/train/d69b0fe1-d463-4c9e-90ec-2de8006cd8f5_line_8.txt,75c58f2820c7dfe3f33cb99afaccd78fd661a5c45530092fba59ea9e17138341,22,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_8.txt,no,candidate for de-dup
e00125,coru,coru/OCR Dataset/val/a648120f-c785-4e45-89e7-4c7bc6f5c317_line_7.txt,75c58f2820c7dfe3f33cb99afaccd78fd661a5c45530092fba59ea9e17138341,22,exact,coru/OCR Dataset/test/0bbe0e5e-20dc-40c5-a312-584b96be41fd_line_8.txt,no,candidate for de-dup
e00126,coru,coru/OCR Dataset/test/0bbe8e4e-6985-43f4-8d4f-0e105ba335f9.txt,256f95d6fb22dceb69ddc71673b05f59223cefdab9431d7eae5ea0a4bbf5b0aa,36,exact,coru/OCR Dataset/test/0bbe8e4e-6985-43f4-8d4f-0e105ba335f9.txt,no,
e00126,coru,coru/OCR Dataset/test/92897557-4796-4265-a1c9-c20f063ac7ec.txt,256f95d6fb22dceb69ddc71673b05f59223cefdab9431d7eae5ea0a4bbf5b0aa,36,exact,coru/OCR Dataset/test/0bbe8e4e-6985-43f4-8d4f-0e105ba335f9.txt,no,candidate for de-dup
e00126,coru,coru/OCR Dataset/test/e4c2dc36-e5f6-4109-81b1-2b5107b607ea.txt,256f95d6fb22dceb69ddc71673b05f59223cefdab9431d7eae5ea0a4bbf5b0aa,36,exact,coru/OCR Dataset/test/0bbe8e4e-6985-43f4-8d4f-0e105ba335f9.txt,no,candidate for de-dup
e00126,coru,coru/OCR Dataset/train/84049acd-48cc-401e-a362-01dbc3e94ee9.txt,256f95d6fb22dceb69ddc71673b05f59223cefdab9431d7eae5ea0a4bbf5b0aa,36,exact,coru/OCR Dataset/test/0bbe8e4e-6985-43f4-8d4f-0e105ba335f9.txt,no,candidate for de-dup
e00126,coru,coru/OCR Dataset/train/950b2276-5e5c-454f-9021-32adc2fcd68c.txt,256f95d6fb22dceb69ddc71673b05f59223cefdab9431d7eae5ea0a4bbf5b0aa,36,exact,coru/OCR Dataset/test/0bbe8e4e-6985-43f4-8d4f-0e105ba335f9.txt,no,candidate for de-dup
e00126,coru,coru/OCR Dataset/train/ac3c4af6-3034-4321-9a5d-fa904327de2d.txt,256f95d6fb22dceb69ddc71673b05f59223cefdab9431d7eae5ea0a4bbf5b0aa,36,exact,coru/OCR Dataset/test/0bbe8e4e-6985-43f4-8d4f-0e105ba335f9.txt,no,candidate for de-dup
